title,author,publisher,price,language,pages,genre,category,target,EAN,code,year,url
Госпожа Бовара,Գյուստավ Ֆլոբեր,,2200 դրամ,,,Գեղարվեստական,Արտասահմանյան դասական արձակ,,,,,https://zangakbookstore.am/gospozha-bovara-1
Дракула,Բրեմ Սթոքեր,,2200 դրամ,,,Գեղարվեստական,Արտասահմանյան դասական արձակ,,,,,https://zangakbookstore.am/drakula-2
Вор,Լեոնիդ Լեոնով,,500 դրամ,,,Գեղարվեստական,Արտասահմանյան դասական արձակ,,,,,https://zangakbookstore.am/vor-1
Демиан. Гертруда,Հերման Հեսսե,,4400 դրամ,,,Գեղարվեստական,Արտասահմանյան դասական արձակ,,,,,https://zangakbookstore.am/demian-gertruda-1
Бесы,Ֆյոդոր Դոստոևսկի,,4700 դրամ,,,Գեղարվեստական,Արտասահմանյան դասական արձակ,,,,,https://zangakbookstore.am/besi-2
Красный дракон,Թոմաս Հարիս,,4300 դրամ,,,Գեղարվեստական,Դետեկտիվ և թրիլլեր,,,,,https://zangakbookstore.am/krasniy-drakon-1
Игра в имитацию,Էնդրյու Հոջիս,,5800 դրամ,,,Ոչ գեղարվեստական,Կենսագրություն և հուշեր,,,,,https://zangakbookstore.am/igra-v-imitatsiyu-1
Виноваты звезды,Ջոն Գրին,,5700 դրամ,,,Գեղարվեստական,Արտասահմանյան ժամանակակից արձակ,,,,,https://zangakbookstore.am/vinovati-zvezdi-1
Королева тьмы,Լոռել Համիլթոն,,800 դրամ,,,Գեղարվեստական,Արտասահմանյան ժամանակակից արձակ,,,,,https://zangakbookstore.am/koroleva-tmi-1
Инферно,Դեն Բրաուն,,19900 դրամ,,,Գեղարվեստական,Դետեկտիվ և թրիլլեր,,,,,https://zangakbookstore.am/inferno-5
Инферно,Դեն Բրաուն,,5800 դրամ,,,Գեղարվեստական,Դետեկտիվ և թրիլլեր,,,,,https://zangakbookstore.am/inferno-3
Как побеждать,Ռոբին Շարմա,,5200 դրամ,,,Ոչ գեղարվեստական,Հոգեբանություն,,,,,https://zangakbookstore.am/kak-pobezhdat-1
Ключ к сверхувозможностям!,Ռոբին Շարմա,,3200 դրամ,,,Ոչ գեղարվեստական,Հոգեբանություն,,,,,https://zangakbookstore.am/klyuch-k-sverkhuvozmozhnostyam-1
